Expiry,Maturity,Strike,Vol
540,730,-300,76.81
540,730,-200,76.81
540,730,-150,76.81
540,730,-100,72.07
540,730,-80,69.84
540,730,-60,76.02
540,730,-50,76.61
540,730,-40,77.17
540,730,-30,71.77
540,730,-20,72.96
540,730,-10,73.55
540,730,0,76.34
540,730,10,76.13
540,730,20,75.38
540,730,30,78.11
540,730,40,81.28
540,730,50,79.52
540,730,60,80.56
540,730,80,83.15
540,730,100,83.89
540,730,150,89.28
540,730,200,104.28
540,730,300,104.28
540,730,400,104.28
540,730,500,104.28
540,730,600,104.28
540,730,700,104.28
540,730,800,104.28
540,1095,-400,78.96
540,1095,-300,78.96
540,1095,-200,78.96
540,1095,-150,78.96
540,1095,-100,73.24
540,1095,-80,71.04
540,1095,-60,70.62
540,1095,-50,71.15
540,1095,-40,71.84
540,1095,-30,71.94
540,1095,-20,79.23
540,1095,-10,82.54
540,1095,0,70.72
540,1095,10,75.9
540,1095,20,79.04
540,1095,30,84.42
540,1095,40,87.74
540,1095,50,83.43
540,1095,60,76.97
540,1095,80,89.49
540,1095,100,87.74
540,1095,150,83.18
540,1095,200,83.18
540,1095,300,83.18
540,1095,400,83.18
540,1095,500,83.18
540,1095,600,83.18
540,1095,700,83.18
540,1095,800,83.18
540,1460,-500,86.09
540,1460,-400,86.09
540,1460,-300,86.09
540,1460,-200,86.09
540,1460,-150,86.09
540,1460,-100,75.15
540,1460,-80,75.23
540,1460,-60,77.5
540,1460,-50,75.26
540,1460,-40,72.41
540,1460,-30,78.16
540,1460,-20,81.15
540,1460,-10,79.18
540,1460,0,78.23
540,1460,10,79.98
540,1460,20,83.1
540,1460,30,85.98
540,1460,40,84.45
540,1460,50,82.43
540,1460,60,80.87
540,1460,80,77.3
540,1460,100,86.11
540,1460,150,94.86
540,1460,200,94.86
540,1460,300,94.86
540,1460,400,94.86
540,1460,500,94.86
540,1460,600,94.86
540,1460,700,94.86
540,1825,-500,75.4
540,1825,-400,75.4
540,1825,-300,75.4
540,1825,-200,75.4
540,1825,-150,75.4
540,1825,-100,75.4
540,1825,-80,79.13
540,1825,-60,79.18
540,1825,-50,79.22
540,1825,-40,79.74
540,1825,-30,80.22
540,1825,-20,79.96
540,1825,-10,80.47
540,1825,0,80.61
540,1825,10,78.55
540,1825,20,78.88
540,1825,30,84.74
540,1825,40,88.59
540,1825,50,83.88
540,1825,60,84.55
540,1825,80,88.21
540,1825,100,97.16
540,1825,150,103.21
540,1825,200,105.39
540,1825,300,105.39
540,1825,400,105.39
540,1825,500,105.39
540,1825,600,105.39
540,1825,700,105.39
540,2190,-500,81.22
540,2190,-400,81.22
540,2190,-300,81.22
540,2190,-200,81.22
540,2190,-150,81.22
540,2190,-100,85.68
540,2190,-80,84.49
540,2190,-60,83.24
540,2190,-50,79.51
540,2190,-40,75.47
540,2190,-30,84.87
540,2190,-20,87.99
540,2190,-10,84.73
540,2190,0,83.31
540,2190,10,83.86
540,2190,20,76.64
540,2190,30,79.45
540,2190,40,82.81
540,2190,50,80.55
540,2190,60,78.82
540,2190,80,88.91
540,2190,100,89.72
540,2190,150,91.56
540,2190,200,91.56
540,2190,300,91.56
540,2190,400,91.56
540,2190,500,91.56
540,2190,600,91.56
540,2190,700,91.56
540,2555,-500,84.55
540,2555,-400,84.55
540,2555,-300,84.55
540,2555,-200,84.55
540,2555,-150,84.55
540,2555,-100,82.87
540,2555,-80,82.62
540,2555,-60,82.43
540,2555,-50,82.34
540,2555,-40,79.94
540,2555,-30,82.42
540,2555,-20,82.54
540,2555,-10,85.49
540,2555,0,85.95
540,2555,10,81.16
540,2555,20,78.83
540,2555,30,79.54
540,2555,40,85.16
540,2555,50,90.72
540,2555,60,80.92
540,2555,80,77.57
540,2555,100,89.59
540,2555,150,98.59
540,2555,200,101.05
540,2555,300,101.05
540,2555,400,101.05
540,2555,500,101.05
540,2555,600,101.05
540,2555,700,101.05
540,2920,-500,79.6
540,2920,-400,79.6
540,2920,-300,79.6
540,2920,-200,79.6
540,2920,-150,79.6
540,2920,-100,79.6
540,2920,-80,80.0
540,2920,-60,79.86
540,2920,-50,79.83
540,2920,-40,87.59
540,2920,-30,85.18
540,2920,-20,83.18
540,2920,-10,81.8
540,2920,0,80.62
540,2920,10,81.04
540,2920,20,79.48
540,2920,30,81.98
540,2920,40,85.45
540,2920,50,85.97
540,2920,60,75.88
540,2920,80,79.04
540,2920,100,87.58
540,2920,150,99.81
540,2920,200,99.81
540,2920,300,99.81
540,2920,400,99.81
540,2920,500,99.81
540,2920,600,99.81
540,2920,700,99.81
540,3285,-500,88.38
540,3285,-400,88.38
540,3285,-300,88.38
540,3285,-200,88.38
540,3285,-150,88.38
540,3285,-100,78.23
540,3285,-80,82.75
540,3285,-60,87.84
540,3285,-50,84.96
540,3285,-40,82.14
540,3285,-30,82.47
540,3285,-20,82.68
540,3285,-10,80.17
540,3285,0,80.45
540,3285,10,75.73
540,3285,20,75.96
540,3285,30,76.33
540,3285,40,79.71
540,3285,50,84.36
540,3285,60,92.09
540,3285,80,91.08
540,3285,100,89.71
540,3285,150,93.23
540,3285,200,93.23
540,3285,300,93.23
540,3285,400,93.23
540,3285,500,93.23
540,3285,600,93.23
540,3285,700,93.23
540,3650,-500,85.54
540,3650,-400,85.54
540,3650,-300,85.54
540,3650,-200,85.54
540,3650,-150,85.54
540,3650,-100,81.01
540,3650,-80,83.04
540,3650,-60,85.2
540,3650,-50,86.15
540,3650,-40,80.13
540,3650,-30,78.33
540,3650,-20,77.3
540,3650,-10,77.56
540,3650,0,80.28
540,3650,10,80.77
540,3650,20,81.89
540,3650,30,83.76
540,3650,40,87.51
540,3650,50,90.62
540,3650,60,91.3
540,3650,80,89.92
540,3650,100,86.85
540,3650,150,90.1
540,3650,200,103.46
540,3650,300,103.46
540,3650,400,103.46
540,3650,500,103.46
540,3650,600,103.46
540,3650,700,103.46
540,4380,-500,84.77
540,4380,-400,84.77
540,4380,-300,84.77
540,4380,-200,84.77
540,4380,-150,84.77
540,4380,-100,82.57
540,4380,-80,79.45
540,4380,-60,79.69
540,4380,-50,76.24
540,4380,-40,71.06
540,4380,-30,71.11
540,4380,-20,71.12
540,4380,-10,76.51
540,4380,0,84.31
540,4380,10,74.47
540,4380,20,74.6
540,4380,30,74.8
540,4380,40,75.52
540,4380,50,75.82
540,4380,60,76.57
540,4380,80,83.18
540,4380,100,87.32
540,4380,150,99.4
540,4380,200,99.4
540,4380,300,99.4
540,4380,400,99.4
540,4380,500,99.4
540,4380,600,99.4
540,4380,700,99.4
540,5475,-500,78.94
540,5475,-400,78.94
540,5475,-300,78.94
540,5475,-200,78.94
540,5475,-150,78.94
540,5475,-100,76.42
540,5475,-80,78.1
540,5475,-60,82.69
540,5475,-50,82.57
540,5475,-40,77.41
540,5475,-30,72.35
540,5475,-20,79.96
540,5475,-10,82.47
540,5475,0,85.23
540,5475,10,78.83
540,5475,20,80.84
540,5475,30,83.77
540,5475,40,76.59
540,5475,50,76.8
540,5475,60,77.51
540,5475,80,81.41
540,5475,100,84.18
540,5475,150,84.09
540,5475,200,84.09
540,5475,300,84.09
540,5475,400,84.09
540,5475,500,84.09
540,5475,600,84.09
540,5475,700,84.09
540,7300,-500,74.3
540,7300,-400,74.3
540,7300,-300,74.3
540,7300,-200,74.3
540,7300,-150,74.3
540,7300,-100,74.3
540,7300,-80,76.2
540,7300,-60,75.47
540,7300,-50,75.51
540,7300,-40,75.53
540,7300,-30,77.54
540,7300,-20,75.11
540,7300,-10,75.14
540,7300,0,75.15
540,7300,10,76.14
540,7300,20,78.36
540,7300,30,78.69
540,7300,40,79.11
540,7300,50,77.09
540,7300,60,80.55
540,7300,80,82.27
540,7300,100,83.92
540,7300,150,88.17
540,7300,200,88.17
540,7300,300,88.17
540,7300,400,88.17
540,7300,500,88.17
540,7300,600,88.17
540,7300,700,88.17
540,9125,-500,76.92
540,9125,-400,76.92
540,9125,-300,76.92
540,9125,-200,76.92
540,9125,-150,76.92
540,9125,-100,68.79
540,9125,-80,68.09
540,9125,-60,72.37
540,9125,-50,74.5
540,9125,-40,74.76
540,9125,-30,76.77
540,9125,-20,78.16
540,9125,-10,74.27
540,9125,0,74.41
540,9125,10,70.32
540,9125,20,74.92
540,9125,30,80.82
540,9125,40,78.33
540,9125,50,76.19
540,9125,60,76.02
540,9125,80,75.46
540,9125,100,77.72
540,9125,150,90.23
540,9125,200,90.23
540,9125,300,90.23
540,9125,400,90.23
540,9125,500,90.23
540,9125,600,90.23
540,9125,700,90.23
540,10950,-500,87.3
540,10950,-400,87.3
540,10950,-300,87.3
540,10950,-200,87.3
540,10950,-150,87.3
540,10950,-100,83.7
540,10950,-80,77.51
540,10950,-60,74.41
540,10950,-50,73.94
540,10950,-40,74.09
540,10950,-30,73.66
540,10950,-20,76.06
540,10950,-10,73.71
540,10950,0,76.26
540,10950,10,74.02
540,10950,20,66.92
540,10950,30,68.89
540,10950,40,72.63
540,10950,50,78.17
540,10950,60,81.06
540,10950,80,79.75
540,10950,100,78.05
540,10950,150,82.86
540,10950,200,82.86
540,10950,300,82.86
540,10950,400,82.86
540,10950,500,82.86
540,10950,600,82.86
540,10950,700,82.86
730,365,-500,75.0
730,365,-400,75.0
730,365,-300,75.0
730,365,-200,75.0
730,365,-150,75.0
730,365,-100,70.63
730,365,-80,75.06
730,365,-60,77.78
730,365,-40,76.28
730,365,-20,71.24
730,365,0,72.2
730,365,20,74.0
730,365,40,76.71
730,365,60,80.28
730,365,80,79.77
730,365,100,81.48
730,365,150,88.55
730,365,200,92.79
730,365,300,92.79
730,365,400,92.79
730,365,500,92.79
730,365,600,92.79
730,365,700,92.79
730,730,-500,76.47
730,730,-400,76.47
730,730,-300,76.47
730,730,-200,76.47
730,730,-150,76.47
730,730,-100,80.15
730,730,-80,81.23
730,730,-60,79.68
730,730,-40,81.82
730,730,-20,83.07
730,730,0,88.09
730,730,20,85.02
730,730,40,82.09
730,730,60,78.68
730,730,80,80.42
730,730,100,83.84
730,730,150,93.26
730,730,200,105.48
730,730,300,105.48
730,730,400,105.48
730,730,500,105.48
730,730,600,105.48
730,730,700,105.48
730,1095,-500,77.37
730,1095,-400,77.37
730,1095,-300,77.37
730,1095,-200,77.37
730,1095,-150,77.37
730,1095,-100,79.08
730,1095,-80,79.63
730,1095,-60,84.89
730,1095,-40,82.81
730,1095,-20,81.22
730,1095,0,79.44
730,1095,20,75.02
730,1095,40,76.81
730,1095,60,80.42
730,1095,80,84.18
730,1095,100,88.66
730,1095,150,100.12
730,1095,200,102.27
730,1095,300,102.27
730,1095,400,102.27
730,1095,500,102.27
730,1095,600,102.27
730,1095,700,102.27
730,1460,-500,78.14
730,1460,-400,78.14
730,1460,-300,78.14
730,1460,-200,78.14
730,1460,-150,78.14
730,1460,-100,80.29
730,1460,-80,81.17
730,1460,-60,74.98
730,1460,-40,73.23
730,1460,-20,78.62
730,1460,0,79.83
730,1460,20,80.7
730,1460,40,87.46
730,1460,60,91.48
730,1460,80,95.67
730,1460,100,88.66
730,1460,150,92.63
730,1460,200,106.84
730,1460,300,106.84
730,1460,400,106.84
730,1460,500,106.84
730,1460,600,106.84
730,1460,700,106.84
730,1825,-500,87.32
730,1825,-400,87.32
730,1825,-300,87.32
730,1825,-200,87.32
730,1825,-150,87.32
730,1825,-100,83.1
730,1825,-80,79.69
730,1825,-60,75.44
730,1825,-40,77.98
730,1825,-20,80.63
730,1825,0,81.49
730,1825,20,87.1
730,1825,40,88.38
730,1825,60,89.9
730,1825,80,90.87
730,1825,100,88.8
730,1825,150,94.06
730,1825,200,98.66
730,1825,300,98.66
730,1825,400,98.66
730,1825,500,98.66
730,1825,600,98.66
730,1825,700,98.66
730,2190,-500,87.62
730,2190,-400,87.62
730,2190,-300,87.62
730,2190,-200,87.62
730,2190,-150,84.72
730,2190,-100,81.55
730,2190,-80,80.7
730,2190,-60,83.51
730,2190,-40,81.11
730,2190,-20,79.44
730,2190,0,82.4
730,2190,20,85.88
730,2190,40,89.79
730,2190,60,93.81
730,2190,80,93.01
730,2190,100,83.11
730,2190,150,92.04
730,2190,200,100.92
730,2190,300,100.92
730,2190,400,100.92
730,2190,500,100.92
730,2190,600,100.92
730,2190,700,100.92
730,2555,-500,80.88
730,2555,-400,80.88
730,2555,-300,80.88
730,2555,-200,80.88
730,2555,-150,80.88
730,2555,-100,84.65
730,2555,-80,84.26
730,2555,-60,79.76
730,2555,-40,77.59
730,2555,-20,80.38
730,2555,0,90.2
730,2555,20,79.37
730,2555,40,80.49
730,2555,60,90.01
730,2555,80,89.91
730,2555,100,89.8
730,2555,150,93.34
730,2555,200,102.97
730,2555,300,102.97
730,2555,400,102.97
730,2555,500,102.97
730,2555,600,102.97
730,2555,700,102.97
730,2920,-500,82.43
730,2920,-400,82.43
730,2920,-300,82.43
730,2920,-200,82.43
730,2920,-150,82.43
730,2920,-100,78.59
730,2920,-80,75.8
730,2920,-60,81.02
730,2920,-40,84.6
730,2920,-20,84.57
730,2920,0,84.56
730,2920,20,85.36
730,2920,40,83.73
730,2920,60,81.8
730,2920,80,80.77
730,2920,100,90.07
730,2920,150,94.54
730,2920,200,98.38
730,2920,300,98.38
730,2920,400,98.38
730,2920,500,98.38
730,2920,600,98.38
730,2920,700,98.38
730,3285,-500,85.37
730,3285,-400,85.37
730,3285,-300,85.37
730,3285,-200,85.37
730,3285,-150,85.37
730,3285,-100,76.14
730,3285,-80,83.68
730,3285,-60,88.77
730,3285,-40,87.81
730,3285,-20,86.53
730,3285,0,79.09
730,3285,20,82.4
730,3285,40,83.39
730,3285,60,84.62
730,3285,80,91.06
730,3285,100,93.36
730,3285,150,96.46
730,3285,200,99.24
730,3285,300,99.24
730,3285,400,99.24
730,3285,500,99.24
730,3285,600,99.24
730,3285,700,99.24
730,3650,-500,84.02
730,3650,-400,84.02
730,3650,-300,84.02
730,3650,-200,84.02
730,3650,-150,84.02
730,3650,-100,82.51
730,3650,-80,75.42
730,3650,-60,77.55
730,3650,-40,79.24
730,3650,-20,79.91
730,3650,0,82.63
730,3650,20,85.64
730,3650,40,86.56
730,3650,60,82.65
730,3650,80,81.9
730,3650,100,85.88
730,3650,150,91.42
730,3650,200,87.69
730,3650,300,87.69
730,3650,400,87.69
730,3650,500,87.69
730,3650,600,87.69
730,3650,700,87.69
730,4380,-500,92.99
730,4380,-400,92.99
730,4380,-300,92.99
730,4380,-200,92.99
730,4380,-150,79.4
730,4380,-100,80.64
730,4380,-80,81.25
730,4380,-60,81.74
730,4380,-40,84.95
730,4380,-20,85.14
730,4380,0,74.99
730,4380,20,76.18
730,4380,40,79.12
730,4380,60,82.94
730,4380,80,80.91
730,4380,100,80.05
730,4380,150,88.38
730,4380,200,95.77
730,4380,300,95.77
730,4380,400,95.77
730,4380,500,95.77
730,4380,600,95.77
730,4380,700,95.77
730,5475,-500,87.97
730,5475,-400,87.97
730,5475,-300,87.97
730,5475,-200,87.97
730,5475,-150,75.57
730,5475,-100,78.88
730,5475,-80,83.6
730,5475,-60,78.06
730,5475,-40,72.24
730,5475,-20,72.88
730,5475,0,73.08
730,5475,20,73.65
730,5475,40,79.78
730,5475,60,80.43
730,5475,80,80.13
730,5475,100,83.74
730,5475,150,95.74
730,5475,200,99.57
730,5475,300,99.57
730,5475,400,99.57
730,5475,500,99.57
730,5475,600,99.57
730,5475,700,99.57
730,7300,-500,86.02
730,7300,-400,86.02
730,7300,-300,86.02
730,7300,-200,86.02
730,7300,-150,86.02
730,7300,-100,79.97
730,7300,-80,75.06
730,7300,-60,74.6
730,7300,-40,74.49
730,7300,-20,74.44
730,7300,0,78.93
730,7300,20,77.22
730,7300,40,77.81
730,7300,60,78.92
730,7300,80,80.43
730,7300,100,81.17
730,7300,150,87.5
730,7300,200,89.58
730,7300,300,89.58
730,7300,400,89.58
730,7300,500,89.58
730,7300,600,89.58
730,7300,700,89.58
730,9125,-500,76.13
730,9125,-400,76.13
730,9125,-300,76.13
730,9125,-200,76.13
730,9125,-150,76.13
730,9125,-100,76.04
730,9125,-80,77.89
730,9125,-60,75.05
730,9125,-40,73.09
730,9125,-20,72.24
730,9125,0,79.76
730,9125,20,78.09
730,9125,40,78.58
730,9125,60,79.34
730,9125,80,80.39
730,9125,100,77.15
730,9125,150,79.68
730,9125,200,94.63
730,9125,300,94.63
730,9125,400,94.63
730,9125,500,94.63
730,9125,600,94.63
730,9125,700,94.63
730,10950,-500,83.8
730,10950,-400,83.8
730,10950,-300,83.8
730,10950,-200,83.8
730,10950,-150,83.8
730,10950,-100,79.09
730,10950,-80,78.18
730,10950,-60,77.54
730,10950,-40,77.24
730,10950,-20,77.17
730,10950,0,76.26
730,10950,20,75.59
730,10950,40,69.94
730,10950,60,70.82
730,10950,80,73.36
730,10950,100,77.72
730,10950,150,88.67
730,10950,200,90.17
730,10950,300,90.17
730,10950,400,90.17
730,10950,500,90.17
730,10950,600,90.17
730,10950,700,90.17
1095,365,-500,80.11
1095,365,-400,80.11
1095,365,-300,80.11
1095,365,-200,80.11
1095,365,-150,84.13
1095,365,-100,84.47
1095,365,-80,82.56
1095,365,-60,83.2
1095,365,-40,79.46
1095,365,-20,82.53
1095,365,0,87.42
1095,365,20,87.62
1095,365,40,88.15
1095,365,60,86.93
1095,365,80,87.32
1095,365,100,87.94
1095,365,150,96.23
1095,365,200,104.0
1095,365,300,112.62
1095,365,400,112.62
1095,365,500,112.62
1095,365,600,112.62
1095,365,700,112.62
1095,730,-500,87.22
1095,730,-400,87.22
1095,730,-300,87.22
1095,730,-200,87.22
1095,730,-150,80.91
1095,730,-100,81.77
1095,730,-80,84.38
1095,730,-60,84.77
1095,730,-40,85.03
1095,730,-20,88.48
1095,730,0,89.41
1095,730,20,88.16
1095,730,40,86.84
1095,730,60,85.6
1095,730,80,89.25
1095,730,100,91.47
1095,730,150,99.09
1095,730,200,104.19
1095,730,300,111.2
1095,730,400,111.2
1095,730,500,111.2
1095,730,600,111.2
1095,730,700,111.2
1095,1095,-500,84.49
1095,1095,-400,84.49
1095,1095,-300,84.49
1095,1095,-200,84.49
1095,1095,-150,84.93
1095,1095,-100,79.88
1095,1095,-80,77.9
1095,1095,-60,83.72
1095,1095,-40,81.47
1095,1095,-20,79.92
1095,1095,0,77.0
1095,1095,20,77.95
1095,1095,40,82.02
1095,1095,60,88.46
1095,1095,80,86.91
1095,1095,100,85.08
1095,1095,150,91.29
1095,1095,200,107.32
1095,1095,300,109.71
1095,1095,400,109.71
1095,1095,500,109.71
1095,1095,600,109.71
1095,1095,700,109.71
1095,1460,-500,90.87
1095,1460,-400,90.87
1095,1460,-300,90.87
1095,1460,-200,90.87
1095,1460,-150,77.51
1095,1460,-100,77.82
1095,1460,-80,77.97
1095,1460,-60,77.87
1095,1460,-40,81.09
1095,1460,-20,82.93
1095,1460,0,82.25
1095,1460,20,84.45
1095,1460,40,87.08
1095,1460,60,90.69
1095,1460,80,86.82
1095,1460,100,85.23
1095,1460,150,97.65
1095,1460,200,97.64
1095,1460,300,97.64
1095,1460,400,97.64
1095,1460,500,97.64
1095,1460,600,97.64
1095,1460,700,97.64
1095,1825,-500,80.39
1095,1825,-400,80.39
1095,1825,-300,80.39
1095,1825,-200,80.39
1095,1825,-150,80.39
1095,1825,-100,81.61
1095,1825,-80,79.3
1095,1825,-60,81.71
1095,1825,-40,82.11
1095,1825,-20,82.52
1095,1825,0,80.78
1095,1825,20,84.19
1095,1825,40,84.85
1095,1825,60,85.84
1095,1825,80,87.59
1095,1825,100,88.22
1095,1825,150,94.35
1095,1825,200,105.78
1095,1825,300,113.71
1095,1825,400,113.71
1095,1825,500,113.71
1095,1825,600,113.71
1095,1825,700,113.71
1095,2190,-500,92.08
1095,2190,-400,92.08
1095,2190,-300,92.08
1095,2190,-200,92.08
1095,2190,-150,90.56
1095,2190,-100,87.89
1095,2190,-80,85.23
1095,2190,-60,82.17
1095,2190,-40,80.32
1095,2190,-20,83.31
1095,2190,0,81.2
1095,2190,20,84.74
1095,2190,40,88.29
1095,2190,60,84.08
1095,2190,80,85.26
1095,2190,100,88.78
1095,2190,150,91.16
1095,2190,200,92.63
1095,2190,300,92.63
1095,2190,400,92.63
1095,2190,500,92.63
1095,2190,600,92.63
1095,2190,700,92.63
1095,2555,-500,83.93
1095,2555,-400,83.93
1095,2555,-300,83.93
1095,2555,-200,83.93
1095,2555,-150,84.16
1095,2555,-100,85.79
1095,2555,-80,86.8
1095,2555,-60,87.39
1095,2555,-40,88.3
1095,2555,-20,88.69
1095,2555,0,82.23
1095,2555,20,83.65
1095,2555,40,86.1
1095,2555,60,89.49
1095,2555,80,93.38
1095,2555,100,87.66
1095,2555,150,84.99
1095,2555,200,100.79
1095,2555,300,109.3
1095,2555,400,109.3
1095,2555,500,109.3
1095,2555,600,109.3
1095,2555,700,109.3
1095,2920,-500,82.51
1095,2920,-400,82.51
1095,2920,-300,82.51
1095,2920,-200,82.51
1095,2920,-150,82.52
1095,2920,-100,79.83
1095,2920,-80,79.57
1095,2920,-60,85.11
1095,2920,-40,82.19
1095,2920,-20,80.16
1095,2920,0,88.58
1095,2920,20,84.15
1095,2920,40,84.62
1095,2920,60,85.36
1095,2920,80,89.14
1095,2920,100,87.4
1095,2920,150,93.72
1095,2920,200,102.71
1095,2920,300,113.47
1095,2920,400,113.47
1095,2920,500,113.47
1095,2920,600,113.47
1095,2920,700,113.47
1095,3285,-500,76.37
1095,3285,-400,76.37
1095,3285,-300,76.37
1095,3285,-200,76.37
1095,3285,-150,82.77
1095,3285,-100,82.19
1095,3285,-80,81.98
1095,3285,-60,84.7
1095,3285,-40,81.98
1095,3285,-20,80.11
1095,3285,0,85.38
1095,3285,20,83.26
1095,3285,40,84.1
1095,3285,60,79.52
1095,3285,80,80.84
1095,3285,100,83.85
1095,3285,150,93.13
1095,3285,200,93.7
1095,3285,300,93.7
1095,3285,400,93.7
1095,3285,500,93.7
1095,3285,600,93.7
1095,3285,700,93.7
1095,3650,-500,81.7
1095,3650,-400,81.7
1095,3650,-300,81.7
1095,3650,-200,81.7
1095,3650,-150,79.73
1095,3650,-100,78.55
1095,3650,-80,82.92
1095,3650,-60,85.17
1095,3650,-40,75.81
1095,3650,-20,75.98
1095,3650,0,85.67
1095,3650,20,82.3
1095,3650,40,84.51
1095,3650,60,87.75
1095,3650,80,88.8
1095,3650,100,90.69
1095,3650,150,97.87
1095,3650,200,104.84
1095,3650,300,104.84
1095,3650,400,104.84
1095,3650,500,104.84
1095,3650,600,104.84
1095,3650,700,104.84
1095,4380,-500,78.59
1095,4380,-400,78.59
1095,4380,-300,78.59
1095,4380,-200,78.59
1095,4380,-150,76.77
1095,4380,-100,77.57
1095,4380,-80,77.73
1095,4380,-60,80.16
1095,4380,-40,77.45
1095,4380,-20,75.56
1095,4380,0,80.58
1095,4380,20,83.89
1095,4380,40,81.87
1095,4380,60,85.23
1095,4380,80,83.89
1095,4380,100,78.96
1095,4380,150,83.9
1095,4380,200,99.16
1095,4380,300,105.76
1095,4380,400,105.76
1095,4380,500,105.76
1095,4380,600,105.76
1095,4380,700,105.76
1095,5475,-500,80.64
1095,5475,-400,80.64
1095,5475,-300,80.64
1095,5475,-200,80.64
1095,5475,-150,77.52
1095,5475,-100,75.9
1095,5475,-80,75.71
1095,5475,-60,80.51
1095,5475,-40,80.49
1095,5475,-20,80.48
1095,5475,0,78.25
1095,5475,20,85.23
1095,5475,40,84.41
1095,5475,60,83.05
1095,5475,80,80.86
1095,5475,100,87.36
1095,5475,150,87.91
1095,5475,200,85.68
1095,5475,300,85.68
1095,5475,400,85.68
1095,5475,500,85.68
1095,5475,600,85.68
1095,5475,700,85.68
1095,7300,-500,82.62
1095,7300,-400,82.62
1095,7300,-300,82.62
1095,7300,-200,82.62
1095,7300,-150,72.61
1095,7300,-100,68.78
1095,7300,-80,68.23
1095,7300,-60,69.28
1095,7300,-40,70.05
1095,7300,-20,76.12
1095,7300,0,74.17
1095,7300,20,74.49
1095,7300,40,73.0
1095,7300,60,76.06
1095,7300,80,76.62
1095,7300,100,75.48
1095,7300,150,79.73
1095,7300,200,79.73
1095,7300,300,79.73
1095,7300,400,79.73
1095,7300,500,79.73
1095,7300,600,79.73
1095,7300,700,79.73
1095,9125,-500,75.06
1095,9125,-400,75.06
1095,9125,-300,75.06
1095,9125,-200,75.06
1095,9125,-150,75.06
1095,9125,-100,73.11
1095,9125,-80,74.94
1095,9125,-60,72.05
1095,9125,-40,74.19
1095,9125,-20,74.19
1095,9125,0,76.73
1095,9125,20,72.17
1095,9125,40,67.76
1095,9125,60,81.1
1095,9125,80,79.24
1095,9125,100,76.14
1095,9125,150,80.66
1095,9125,200,84.73
1095,9125,300,84.73
1095,9125,400,84.73
1095,9125,500,84.73
1095,9125,600,84.73
1095,9125,700,84.73
1095,10950,-500,81.78
1095,10950,-400,81.78
1095,10950,-300,81.78
1095,10950,-200,81.78
1095,10950,-150,81.77
1095,10950,-100,82.27
1095,10950,-80,77.54
1095,10950,-60,71.92
1095,10950,-40,74.59
1095,10950,-20,76.01
1095,10950,0,76.58
1095,10950,20,69.34
1095,10950,40,73.21
1095,10950,60,78.21
1095,10950,80,74.49
1095,10950,100,77.83
1095,10950,150,89.63
1095,10950,200,93.67
1095,10950,300,93.67
1095,10950,400,93.67
1095,10950,500,93.67
1095,10950,600,93.67
1095,10950,700,93.67
1460,365,-500,86.43
1460,365,-400,86.43
1460,365,-300,86.43
1460,365,-200,86.43
1460,365,-150,86.44
1460,365,-100,84.5
1460,365,-80,85.36
1460,365,-60,85.95
1460,365,-40,83.68
1460,365,-20,87.05
1460,365,0,88.07
1460,365,20,88.44
1460,365,40,89.72
1460,365,60,91.61
1460,365,80,92.97
1460,365,100,94.42
1460,365,150,89.17
1460,365,200,97.25
1460,365,300,113.06
1460,365,400,129.34
1460,365,500,129.34
1460,365,600,129.34
1460,365,700,129.34
1460,730,-500,93.16
1460,730,-400,93.16
1460,730,-300,93.16
1460,730,-200,93.16
1460,730,-150,90.44
1460,730,-100,87.82
1460,730,-80,82.79
1460,730,-60,83.03
1460,730,-40,83.15
1460,730,-20,83.96
1460,730,0,84.72
1460,730,20,85.75
1460,730,40,86.51
1460,730,60,87.67
1460,730,80,88.96
1460,730,100,90.35
1460,730,150,87.95
1460,730,200,96.32
1460,730,300,111.94
1460,730,400,133.88
1460,730,500,133.88
1460,730,600,133.88
1460,730,700,133.88
1460,1095,-500,92.9
1460,1095,-400,92.9
1460,1095,-300,92.9
1460,1095,-200,92.9
1460,1095,-150,91.47
1460,1095,-100,87.72
1460,1095,-80,84.69
1460,1095,-60,82.39
1460,1095,-40,82.53
1460,1095,-20,82.61
1460,1095,0,83.96
1460,1095,20,89.67
1460,1095,40,88.45
1460,1095,60,86.42
1460,1095,80,88.0
1460,1095,100,95.49
1460,1095,150,101.98
1460,1095,200,102.64
1460,1095,300,103.21
1460,1095,400,103.21
1460,1095,500,103.21
1460,1095,600,103.21
1460,1095,700,103.21
1460,1460,-500,91.64
1460,1460,-400,91.64
1460,1460,-300,91.64
1460,1460,-200,86.66
1460,1460,-150,84.29
1460,1460,-100,81.21
1460,1460,-80,76.22
1460,1460,-60,79.1
1460,1460,-40,81.37
1460,1460,-20,82.62
1460,1460,0,89.2
1460,1460,20,92.42
1460,1460,40,92.45
1460,1460,60,92.49
1460,1460,80,89.33
1460,1460,100,85.29
1460,1460,150,87.48
1460,1460,200,93.93
1460,1460,300,102.96
1460,1460,400,102.96
1460,1460,500,102.96
1460,1460,600,102.96
1460,1460,700,102.96
1460,1825,-500,86.41
1460,1825,-400,86.41
1460,1825,-300,86.41
1460,1825,-200,86.41
1460,1825,-150,86.41
1460,1825,-100,78.33
1460,1825,-80,76.6
1460,1825,-60,75.63
1460,1825,-40,78.41
1460,1825,-20,81.73
